Customer ID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3565-UNOCC,0,1.3403682685406473,1,1,0,-0.13941712119319946,1,2,0,0,2,0,2,2,1,1.1385447459292597,0.2953968727640068,1,True,False,False,False,False,False,False
4627-MIHJH,0,1.479922157560159,1,0,0,1.4903413298592119,1,2,2,0,2,2,2,2,0,1.5108377116684737,2.287225921452374,0,True,False,False,True,True,False,False
9795-NREXC,0,-1.45070951184959,0,1,0,1.2866215234776603,1,2,2,0,2,2,2,2,1,0.6715165165867639,1.412285000038695,0,False,False,False,True,True,False,False
8573-CGOCC,1,-1.311155622830078,0,0,0,-0.6690886177852331,1,0,1,1,1,1,1,1,0,-1.4974224132778524,-0.8772573500993606,0,False,True,False,False,True,False,False
7356-AYNJP,0,-1.1716017338105662,0,0,0,-1.1580161531009565,1,2,1,1,1,1,1,1,0,-1.359474573294126,-0.9643477557101617,0,False,True,True,False,False,True,False
9249-FXSCK,0,-1.0320478447910544,0,0,0,0.797693988161937,1,2,2,2,0,2,2,2,1,1.5440781550380462,1.6029000443352837,1,True,False,True,False,True,False,False
5493-SDRDQ,1,-0.8924939557715426,0,0,0,-1.2395040756535771,1,0,2,0,2,0,0,0,1,-0.32237274016345874,-0.9573549343883219,1,False,False,False,False,False,False,True
6286-SUUWT,1,-0.7529400667520307,0,0,0,-1.2802480369298874,1,0,1,1,1,1,1,1,0,-1.4907743246039378,-0.9985618436286908,0,False,True,False,False,False,False,True
4819-HJPIW,1,-0.6133861777325188,0,0,0,-0.5876006952326126,0,0,0,0,0,0,0,0,0,-1.3179240190821602,-0.7970053501976144,0,False,False,False,False,False,False,True
8654-DHAOW,0,-0.473832288713007,0,0,0,-1.2395040756535771,1,2,0,2,0,0,0,0,0,-0.35395116136455285,-0.9625168277299954,0,False,False,False,False,False,False,True
5438-QMDDL,0,-0.3342783996934951,0,1,0,-0.5468567339563023,1,0,0,2,0,0,0,2,1,-0.16614265632646738,-0.508446688648757,0,False,False,False,False,False,False,True
9812-GHVRI,0,-0.19472451067398325,0,0,0,0.3087664528462136,1,2,0,0,0,0,0,2,0,0.6332900067117551,0.551020890043126,0,True,False,False,False,False,False,False
5553-AOINX,0,-0.055170621654471404,1,1,1,1.368109446030281,1,2,0,2,2,0,2,2,1,1.33300133964126,2.033057822808085,0,True,False,True,False,False,True,False
1228-ZLNBX,1,0.08438326736504045,0,0,0,-0.46536881140368175,1,2,0,0,0,0,0,0,0,0.3490842159019089,-0.31439038212438586,0,True,False,False,False,False,False,True
4226-KKDON,1,0.2239371563845523,0,0,0,-0.9950403079957154,1,0,0,2,0,2,2,0,1,0.061554380755105664,-0.7775269236134357,0,False,False,False,False,False,True,False
3831-YCPUO,0,0.3634910454040642,0,1,1,1.6125732136881425,1,0,2,2,2,2,2,2,1,1.4859073791412942,2.4581198860589786,0,True,False,False,True,True,False,False
7445-WMRBW,0,0.503044934423576,0,0,0,0.6347181430566958,1,2,0,2,2,2,2,0,1,0.3008855730160285,0.5727052539528064,0,False,False,True,False,False,False,False
3308-DGHKL,1,0.6425988234430879,0,0,0,1.4903413298592119,1,0,0,0,0,0,0,0,1,-1.5123806127941604,-0.36856820283870384,0,False,True,False,True,False,False,False
9924-JPRMC,1,0.7821527124625998,0,0,0,1.6125732136881425,1,2,2,2,2,2,2,2,1,1.7750992364565765,2.763531908774668,0,True,False,False,True,False,True,False
0080-EMYVY,0,0.9217066014821116,0,0,0,-0.7505765403378537,1,0,0,2,0,0,0,0,0,-0.4437003584623989,-0.6862452370841817,0,False,False,True,False,True,False,False
6218-KNUBD,1,1.0612604905016234,0,0,0,-1.076528230548336,1,0,0,2,0,0,2,0,0,-0.17777681150581762,-0.8495948960375713,0,False,False,False,False,False,True,False
7337-CINUD,0,1.2008143795211352,0,1,1,-0.9950403079957154,1,0,0,0,0,0,0,0,0,-1.5057325241202457,-0.9370603109937077,0,False,True,False,True,False,False,False
7609-NRNCA,0,1.3403682685406473,0,0,0,-0.6283446565089229,1,0,0,0,0,0,0,0,0,-1.504070501951767,-0.8834560339840201,0,False,True,True,False,False,False,True
0623-EJQEG,1,1.479922157560159,0,0,0,1.3273654847539706,1,2,2,0,0,2,0,2,0,0.95572230739661,1.670313489002611,0,True,False,True,False,False,True,False
7153-CHRBV,0,-1.45070951184959,0,1,1,1.0014137945434884,1,0,2,0,2,2,0,0,1,-0.1827628780112537,0.43723864279375624,0,False,False,True,False,False,False,True
0871-URUWO,1,-1.311155622830078,0,1,0,-0.791320501614164,1,2,0,0,2,0,2,2,1,1.2449141647118924,-0.40778976848612136,1,True,False,False,False,True,False,False
9190-MFJLN,1,-1.1716017338105662,1,0,0,-0.5468567339563023,1,0,0,0,2,0,2,2,1,1.033837349315106,-0.22297633935560174,1,True,False,False,False,True,False,False
6198-PNNSZ,0,-1.0320478447910544,0,1,0,0.9606698332671781,1,2,2,2,2,0,2,2,0,1.4958795121521657,1.6881374625926635,0,True,False,True,False,False,False,False
3317-VLGQT,0,-0.8924939557715426,0,1,0,-0.7505765403378537,1,0,0,0,0,0,0,2,1,0.4421574573367123,-0.5121747227288546,0,True,False,False,False,False,True,False
4132-POCZS,1,-0.7529400667520307,0,1,0,0.797693988161937,0,0,2,0,0,0,0,2,1,-0.8276274793809634,-0.11576778533622653,0,False,False,False,False,False,True,False
5614-DNZCE,0,-0.6133861777325188,0,0,0,1.0421577558197987,1,0,2,2,2,2,0,0,1,0.003383604858353504,0.6671414308575274,0,False,False,False,True,True,False,False
1095-JUDTC,0,-0.473832288713007,1,0,0,0.5939741817803856,1,2,0,2,0,2,2,0,1,1.005582972450969,0.979987462360157,1,True,False,False,False,False,True,False
3896-RCYYE,0,-0.3342783996934951,0,0,0,1.4088534073065913,0,1,0,0,2,2,2,2,1,-0.37888149389173237,0.5717125821563306,0,False,False,False,False,True,False,False
9638-JIQYA,1,-0.19472451067398325,0,0,0,-1.2395040756535771,0,1,0,0,0,0,0,0,1,-1.3262341299245533,-0.9854365165419566,0,False,False,False,False,True,False,False
3258-SANFR,1,-0.055170621654471404,1,0,0,-1.076528230548336,1,0,0,0,0,0,0,0,0,-0.6680733512070144,-0.8853751994572063,0,False,False,False,False,True,False,False
3726-TBHQT,1,0.08438326736504045,0,1,1,1.5718292524118322,1,2,2,2,2,2,2,2,1,1.635489374304371,2.599741062356178,0,True,False,False,True,False,False,False
3190-ITQXP,0,0.2239371563845523,0,1,1,0.5532302205040753,1,0,1,1,1,1,1,1,0,-1.4808021915930663,-0.6145522740053815,0,False,True,False,True,False,False,False
0870-VEMYL,0,0.3634910454040642,0,0,0,-1.1172721918246462,1,0,2,0,0,2,0,0,0,-0.3639232943754246,-0.8927430301243815,1,False,False,False,False,True,False,False
4833-QTJNO,1,0.503044934423576,1,1,0,1.4088534073065913,1,2,2,2,0,0,0,0,0,0.6332900067117551,1.4583449713951675,0,True,False,False,False,False,False,False
3039-MJSLN,1,0.6425988234430879,0,0,1,-1.1987601143772668,1,0,0,0,0,0,0,0,0,-1.4824642137615447,-0.9850394478233663,0,False,True,False,False,False,False,False
0178-CIIKR,0,0.7821527124625998,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,-1.4907743246039378,-0.981774660581624,0,False,True,False,False,False,False,True
5385-SUIRI,1,0.9217066014821116,1,1,0,0.797693988161937,1,2,2,0,2,0,2,2,1,1.309733029282559,1.4493226877338663,1,True,False,False,False,False,True,False
3982-XWFZQ,0,1.0612604905016234,0,1,0,0.3902543753988342,1,2,0,0,0,0,0,0,1,-0.4835888905058862,-0.03514077608914499,1,False,False,False,False,False,True,False
5774-QPLTF,1,1.2008143795211352,0,1,1,0.7162060656093164,1,0,0,0,0,0,0,0,1,-1.477478147256109,-0.5931105632015063,0,False,True,True,False,False,False,True
2322-VCZHZ,1,1.3403682685406473,1,1,0,-0.38388088885106114,1,0,2,2,0,0,0,2,1,0.8377187334346272,-0.11435598544790562,0,True,False,False,False,False,True,False
5010-IPEAQ,0,1.479922157560159,0,1,1,1.4088534073065913,0,0,2,2,2,2,2,0,0,-0.3522891391960741,0.5914777805928244,0,False,False,False,True,True,False,False
4009-ALQFH,0,1.619476046579671,0,0,0,-0.3023929662984406,1,0,0,2,2,0,2,2,1,1.1535029454455674,0.03783163063844623,1,True,False,False,False,False,True,False
6383-ZTSIW,0,1.7590299355991827,1,1,0,0.2680224915699033,1,0,2,2,0,0,2,2,0,1.1402067680977384,0.703539396728303,0,True,False,True,False,False,False,True
8990-YOZLV,0,1.8985838246186946,0,0,0,1.4903413298592119,1,2,2,2,0,2,0,0,1,0.06986449159749883,1.0123485629252644,0,False,False,False,True,False,False,True
3069-SSVSN,0,-1.45070951184959,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,-1.2946557087234591,-0.9959588375845989,0,False,False,True,False,False,False,True
5222-IMUKT,1,-1.311155622830078,0,0,0,-0.01718523736426863,1,0,0,0,0,0,2,2,0,0.8726211989726784,0.2595062724780966,0,True,False,False,False,False,True,False
3627-FCRDW,0,-1.1716017338105662,0,0,0,-0.9542963467194051,1,0,0,0,0,0,0,0,0,0.20615030941274656,-0.7106429039042288,1,True,False,False,False,False,True,False
7562-GSUHK,0,-1.0320478447910544,0,0,0,-0.6690886177852331,1,0,0,2,2,0,0,2,1,0.9440881522172598,-0.31306681972908496,1,True,False,False,False,True,False,False
6685-XSHHU,1,-0.8924939557715426,0,1,1,1.1236456783724194,1,0,0,0,0,0,0,0,1,-1.4575338812343652,-0.44681279977424376,0,False,True,False,True,False,False,False
8901-UPRHR,0,-0.7529400667520307,0,1,1,1.6125732136881425,1,2,0,2,2,2,2,2,1,1.4759352461304225,2.394831544190339,0,True,False,False,True,False,False,False
4903-UYAVB,1,-0.6133861777325188,0,1,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,-1.5107185906256815,-0.9517518535815478,1,False,True,False,False,False,False,True
0118-JPNOY,0,-0.473832288713007,1,0,0,-0.26164900502213034,1,0,2,0,0,0,2,0,1,0.6981088712824219,-0.039552650740148076,0,True,False,False,False,True,False,False
6776-TLWOI,1,-0.3342783996934951,0,0,0,-1.1987601143772668,1,0,1,1,1,1,1,1,0,-1.494098368940895,-0.9788848826852169,1,False,True,False,False,False,False,True
3845-FXCYS,1,-0.19472451067398325,0,0,0,-1.2395040756535771,1,0,1,1,1,1,1,1,1,-1.5007464576148097,-0.9935984846463123,0,False,True,False,False,False,True,False
5857-XRECV,0,-0.055170621654471404,0,0,1,-1.2395040756535771,1,0,1,1,1,1,1,1,0,-1.472492080750673,-0.9904881130173551,0,False,True,True,False,False,False,False
0725-CXOTM,0,0.08438326736504045,0,0,0,0.1457906077409725,1,2,2,0,2,2,2,2,1,0.8260845782552769,0.4697762183449041,0,False,False,True,False,True,False,False
4343-EJVQB,1,0.2239371563845523,0,0,0,-1.0357842692720256,1,0,2,0,0,0,0,0,0,0.3175057947008148,-0.7719459021799169,0,True,False,False,False,False,False,True
9000-PLFUZ,0,0.3634910454040642,1,1,0,1.1236456783724194,0,0,0,2,0,0,2,2,1,-0.5101812452015443,0.2754110805949629,0,False,False,False,True,True,False,False
3427-GGZZI,0,0.503044934423576,0,1,0,-0.5468567339563023,1,2,0,2,0,0,0,2,1,0.8078023344020117,-0.2922868901228604,0,True,False,False,False,False,True,False
7779-ORAEL,1,0.6425988234430879,1,1,0,0.512486259227765,1,2,2,0,2,2,0,2,0,0.3440981493964733,0.5281232606044199,0,False,False,False,True,True,False,False
0644-OQMDK,1,0.7821527124625998,1,0,0,-1.1580161531009565,1,0,0,0,0,0,0,0,1,0.19451615423339633,-0.877720596937716,0,True,False,False,False,False,True,False
4077-CROMM,0,0.9217066014821116,0,1,1,-0.05792919864057891,1,2,0,0,2,2,2,2,1,1.309733029282559,0.4236059501221566,1,True,False,False,False,False,True,False
3154-CFSZG,1,1.0612604905016234,0,1,1,0.5939741817803856,1,0,2,0,2,0,0,2,0,0.8393807556031058,0.8179172470555582,0,True,False,False,False,False,True,False
2868-MZAGQ,1,1.2008143795211352,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,2,1,0.48038396721172105,-0.9723994269482423,1,True,False,False,False,False,True,False
4847-QNOKA,0,1.3403682685406473,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,1,-0.6614252625331,-0.987554216374438,1,False,False,False,False,False,False,False
2220-IAHLS,0,1.479922157560159,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-1.509056568457203,-0.9988044967344959,0,False,True,False,False,True,False,False
1658-XUHBX,0,1.619476046579671,1,1,1,1.082901717096109,1,2,0,0,2,0,0,2,1,0.7961681792226614,1.352393801651328,0,True,False,False,False,True,False,False
6379-RXJRQ,1,-1.45070951184959,0,1,0,-0.9135523854430948,1,0,0,0,0,0,0,0,1,0.17623391038013098,-0.7163342222040228,1,True,False,False,False,False,True,False
2378-HTWFW,1,-1.311155622830078,1,0,0,0.10504664646466222,1,2,2,0,0,0,0,2,0,0.8709591768041999,0.39583319919409227,0,True,False,False,False,True,False,False
8650-RHRKE,1,-1.1716017338105662,0,0,0,-1.1580161531009565,0,1,0,0,2,0,0,0,1,-1.1683420239190832,-0.9550828189430552,1,False,False,False,False,False,True,False
4377-VDHYI,1,-1.0320478447910544,0,1,1,-0.01718523736426863,1,0,2,2,0,0,0,2,1,0.8643110881302852,0.3267211827861287,0,True,False,True,False,False,True,False
0475-RIJEP,1,-0.8924939557715426,0,0,0,0.4309983366751445,1,2,0,2,0,0,0,0,1,0.4338473464943191,0.47760729585043454,1,True,False,False,False,False,True,False
1260-TTRXI,1,-0.7529400667520307,0,0,0,-1.1580161531009565,1,0,0,0,0,0,0,2,0,-0.34896509485911703,-0.9211996216233513,1,False,False,False,False,False,True,False
3719-TDVQB,0,-0.6133861777325188,1,1,0,0.8791819107145575,1,0,0,0,0,0,0,0,1,-1.5240147679735105,-0.5524551382925129,0,False,True,False,True,False,False,True
6328-ZPBGN,0,-0.473832288713007,1,0,0,-0.8728084241667845,1,2,0,0,0,0,2,2,1,1.0089070167879266,-0.5672128590001182,1,True,False,False,False,False,False,False
0201-MIBOL,0,-0.3342783996934951,1,0,0,1.368109446030281,1,2,2,0,0,0,2,2,1,1.2499002312173284,1.847935562451996,0,True,False,False,True,False,False,False
4937-QPZPO,1,-0.19472451067398325,0,1,1,1.1643896396487294,1,2,0,0,2,0,2,2,1,1.1667991227933967,1.7462418517463745,0,True,False,True,False,False,True,False
2925-VDZHY,1,-0.055170621654471404,0,1,1,1.6125732136881425,1,2,2,2,2,2,2,2,0,0.7945061570541828,1.8609505926724552,0,False,False,False,True,True,False,False
6981-TDRFT,1,0.08438326736504045,0,1,1,0.4717422979514547,0,1,0,0,2,2,2,2,1,-0.34896509485911703,0.014911941826485038,0,False,False,True,False,False,True,False
3413-CSSTH,1,0.2239371563845523,0,0,0,0.3495104141225239,1,2,0,0,2,0,0,0,1,-0.3024284741417151,-0.020184521022244457,0,False,False,False,False,False,False,False
8033-VCZGH,1,0.3634910454040642,0,1,0,0.7162060656093164,1,2,2,0,2,0,2,2,1,1.301422918440166,1.3006204526218068,0,True,False,True,False,False,True,False
4789-KWMXN,1,0.503044934423576,0,1,0,0.5939741817803856,1,2,2,0,2,2,2,2,1,1.530781977690217,1.3202532948187706,1,True,False,True,False,True,False,False
0224-NIJLP,1,0.6425988234430879,0,1,1,-0.9950403079957154,1,0,1,1,1,1,1,1,0,-1.4841262359300234,-0.9343470080833407,0,False,True,False,True,False,False,True
7542-CYDDM,1,0.7821527124625998,0,0,0,-0.5876006952326126,1,0,1,1,1,1,1,1,0,-1.4874502802669807,-0.849197827318981,0,False,True,False,False,False,False,True
4718-WXBGI,1,0.9217066014821116,0,1,1,1.6125732136881425,1,2,2,2,2,2,2,2,1,0.902537598005294,1.911047429334595,0,False,False,False,True,True,False,False
2867-UIMSS,1,1.0612604905016234,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,2,0,0.5219345214236869,-0.971847942616867,1,True,False,False,False,False,True,False
8495-PRWFH,0,1.2008143795211352,1,0,0,0.3902543753988342,1,2,0,0,2,0,0,0,0,-0.30409049631019386,0.06108221004923246,0,False,False,False,False,False,True,False
0439-IFYUN,0,1.3403682685406473,1,0,0,-0.5876006952326126,1,0,0,2,0,0,0,0,1,0.32913994988016554,-0.43620224123858137,0,True,False,False,False,False,True,False
5716-LIBJC,0,1.479922157560159,0,0,1,-0.791320501614164,1,2,0,2,2,0,2,2,1,1.3080710071140806,-0.43421689764563,0,True,False,True,False,True,False,False
2868-LLSKM,0,-1.45070951184959,0,1,1,1.4495973685829016,1,2,0,2,0,2,0,0,1,0.626641918037841,1.522140678848672,0,True,False,True,False,False,False,False
8111-RKSPX,1,-1.311155622830078,0,0,0,-1.1580161531009565,1,2,0,0,0,0,0,0,1,0.24603884145623386,-0.8725587035960424,1,True,False,False,False,False,False,False
2988-QRAJY,1,-1.1716017338105662,0,0,0,1.4903413298592119,1,2,2,2,2,0,2,2,1,1.504189622994559,2.2709902227366827,0,True,False,False,True,True,False,False
1585-MQSSU,1,-1.0320478447910544,0,0,0,-0.6283446565089229,1,0,0,0,0,2,0,0,0,-0.44203833629392036,-0.6100742212346133,1,False,False,False,False,False,False,True
0071-NDAFP,1,-0.8924939557715426,0,1,1,-0.3023929662984406,1,2,0,0,0,0,0,0,0,-1.3062898639028098,-0.7291507180651868,0,False,True,False,True,True,False,False
2856-NNASM,1,-0.7529400667520307,1,0,0,0.4309983366751445,1,0,0,0,0,0,2,2,1,0.8227605339183194,0.6941862224681765,1,True,False,False,False,False,False,True
7328-ZJAJO,0,-0.6133861777325188,0,1,1,1.082901717096109,1,0,0,0,0,0,0,0,0,-1.5057325241202457,-0.46794567935254855,0,False,True,False,True,True,False,False
6458-CYIDZ,0,-0.473832288713007,1,0,0,-1.1172721918246462,1,0,2,2,0,0,0,0,0,0.5285826100976015,-0.8420064716378459,0,True,False,False,False,False,True,False
8559-CIZFV,1,-0.3342783996934951,0,1,1,-0.46536881140368175,1,2,2,2,0,2,2,0,0,0.42221319131496887,-0.2904339027694391,1,False,False,True,False,False,False,True
1090-PYKCI,0,-0.19472451067398325,0,1,1,1.4903413298592119,1,2,2,2,2,2,2,0,1,1.3396494283151743,2.184539538950277,0,True,False,True,False,True,False,False
3058-WQDRE,1,-0.055170621654471404,0,0,0,-0.791320501614164,0,1,0,0,0,0,0,0,1,-1.3179240190821602,-0.8609554732639042,0,False,False,False,False,False,False,False
7547-EKNFS,1,0.08438326736504045,0,1,0,0.3902543753988342,1,2,0,2,2,0,2,0,1,1.0122310611248837,0.7394520563874682,1,True,False,False,False,False,False,False
2279-AXJJK,1,0.2239371563845523,0,1,0,0.797693988161937,1,2,0,2,0,2,0,2,1,1.025527238472713,1.2375747638589725,0,True,False,False,False,True,False,False
6769-DYBQN,1,0.3634910454040642,1,0,0,0.5532302205040753,1,0,2,0,0,0,0,2,0,0.6715165165867639,0.7438859904117264,1,True,False,False,False,False,True,False
0909-SELIE,1,0.503044934423576,0,1,0,1.1643896396487294,1,2,2,2,2,2,0,2,1,0.5319066544345585,1.1371825561753974,0,False,False,False,True,False,False,False
3417-TSCIC,1,0.6425988234430879,0,0,0,-0.13941712119319946,0,1,0,0,0,0,0,0,1,-1.327896152093032,-0.6596857516851431,0,False,False,True,False,False,False,True
1042-HFUCW,0,0.7821527124625998,0,0,1,-0.3023929662984406,1,1,0,2,0,2,0,0,1,-0.33400689534280925,-0.4486657871276651,0,False,False,True,False,True,False,False
4439-JMPMT,0,0.9217066014821116,0,1,1,-1.1172721918246462,1,1,0,0,0,2,2,0,1,0.6964468491139434,-0.7995862968684512,1,True,False,False,False,False,True,False
6537-OTKMY,1,1.0612604905016234,0,0,0,-0.7098325790615434,0,1,0,0,2,0,2,2,0,-0.4669686688210999,-0.7037383200754089,0,False,False,True,False,False,True,False
8999-EXMNO,0,1.2008143795211352,0,1,1,-0.5468567339563023,1,0,0,0,0,0,0,0,0,-1.4841262359300234,-0.836315153338052,0,False,True,False,True,False,False,True
6725-TPKJO,1,1.3403682685406473,0,0,0,0.4717422979514547,1,0,0,0,0,0,0,0,0,-1.4874502802669807,-0.6344498286814053,0,False,True,False,True,False,False,True
2446-BEGGB,0,-1.45070951184959,1,0,0,-1.076528230548336,1,2,0,2,0,0,2,2,1,1.1119523912336016,-0.7600338406222085,1,True,False,False,False,False,True,False
7162-WPHPM,1,-1.311155622830078,0,1,1,1.0421577558197987,1,2,2,2,2,2,0,0,0,0.22609457543448996,0.858969740683142,0,False,False,False,True,True,False,False
1599-MMYRQ,1,-1.1716017338105662,0,1,1,1.2051336009250397,1,0,2,2,0,0,0,0,1,0.553512942624781,1.1910956644106552,0,True,False,True,False,True,False,False
8821-KVZKQ,0,-1.0320478447910544,0,1,1,1.5310852911355222,0,0,0,2,2,2,2,2,1,-0.21267927704386905,0.8073066885198956,0,False,False,True,False,False,False,False
1496-GGSUK,0,-0.8924939557715426,1,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,1,-1.2996417752288951,-0.9960250157043641,1,False,False,False,False,False,False,True
6434-TTGJP,1,-0.7529400667520307,0,1,1,-0.9135523854430948,0,0,2,2,2,2,0,2,0,-0.3689093608808604,-0.7775048642401807,0,False,False,False,True,True,False,False
0042-JVWOJ,1,-0.6133861777325188,0,0,0,-0.26164900502213034,1,0,1,1,1,1,1,1,1,-1.5024084797832884,-0.7991892281498609,0,False,True,True,False,False,False,False
0130-SXOUN,1,-0.473832288713007,0,0,0,1.368109446030281,1,2,0,2,0,0,0,2,0,0.8177744674128837,1.6295698266005973,0,True,False,False,False,True,False,False
2575-GFSOE,0,-0.3342783996934951,0,1,1,-1.0357842692720256,1,0,0,0,0,0,0,0,1,0.13966942267360125,-0.7837256074980951,1,True,False,False,False,False,True,False
2330-PQGDQ,1,-0.19472451067398325,0,1,1,0.7569500268856267,1,2,0,2,0,2,0,0,0,0.6449241618911058,0.8896322695076135,0,True,False,True,False,False,False,False
1452-UZOSF,1,-0.055170621654471404,0,1,1,1.6125732136881425,1,2,2,2,2,2,2,0,1,1.3728898716847469,2.322984165498754,0,True,False,False,True,True,False,False
2097-YVPKN,1,0.08438326736504045,0,0,0,1.3273654847539706,1,2,1,1,1,1,1,1,0,-1.2979797530604165,-0.2773085756827049,0,False,True,False,True,False,False,True
2842-JTCCU,1,0.2239371563845523,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,-0.6231987526580915,-0.9719141207366321,1,False,False,False,False,False,False,False
8597-CTXVJ,1,0.3634910454040642,0,0,1,1.5310852911355222,1,2,2,2,0,2,0,0,0,0.005045627026832042,1.0007012138466165,0,False,False,True,False,False,False,False
6631-HMANX,1,0.503044934423576,0,1,0,1.6125732136881425,1,2,0,2,2,2,2,2,1,0.6864747161030716,1.740131405354735,0,False,False,False,True,True,False,False
9962-BFPDU,0,0.6425988234430879,0,1,1,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-1.4874502802669807,-0.9985177248821806,0,False,True,False,False,False,False,True
3296-SILRA,0,0.7821527124625998,1,1,0,-1.2802480369298874,1,0,0,2,0,0,0,0,1,0.38564870360843917,-0.9736568112237782,1,True,False,False,False,False,False,True
9681-OXGVC,0,0.9217066014821116,0,0,0,-1.1172721918246462,1,2,0,0,2,0,2,2,1,1.1867433888151402,-0.7805931764958829,1,True,False,False,False,False,True,False
6394-HHHZM,1,1.0612604905016234,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,-1.4658439920767583,-0.9819952543141741,0,False,True,False,False,False,False,True
5995-LFTLE,1,1.2008143795211352,0,0,0,1.0421577558197987,1,2,0,0,0,0,0,0,1,-1.3129379525767242,-0.3568987943868007,0,False,True,False,True,True,False,False
5180-UCIIQ,1,1.3403682685406473,1,1,1,-0.42462485012737144,0,1,2,0,0,0,0,2,0,-0.8226414128755275,-0.6190303267761496,1,False,False,False,False,False,False,True
1932-UEDCX,1,1.479922157560159,1,1,0,0.02355872391204165,1,2,0,2,0,0,2,2,1,1.1900674331520973,0.43542977418684503,0,True,False,False,False,False,False,False
7153-OANIO,1,1.619476046579671,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0.17124784387469535,-0.9765024703736753,1,True,False,False,False,False,True,False
5188-HGMLP,1,1.7590299355991827,1,1,0,0.8791819107145575,1,2,0,0,0,0,0,0,0,0.30587163952146457,0.7217163202904359,0,True,False,False,False,False,False,False
0665-XHDJU,1,1.8985838246186946,0,1,0,1.6125732136881425,1,2,0,2,0,0,2,2,1,1.1501789011086103,2.206995980923882,0,True,False,False,True,False,True,False
6521-YYTYI,1,2.0381377136382066,0,0,1,-1.2802480369298874,1,2,0,0,0,0,2,2,1,0.9474121965542169,-0.966200743063583,1,True,False,False,False,False,True,False
8878-HMWBV,1,-1.45070951184959,0,0,0,-1.1987601143772668,1,0,0,0,2,0,0,0,1,-0.5201533782124163,-0.9327807925822346,1,False,False,False,False,False,True,False
8265-HKSOW,0,-1.311155622830078,0,1,1,1.6125732136881425,1,2,2,2,2,2,0,2,0,1.4177644702336702,2.3713824304202578,0,True,False,False,True,True,False,False
3544-FBCAS,0,-1.1716017338105662,0,1,1,1.6125732136881425,1,2,2,2,2,0,2,2,1,0.624979895869362,1.6218049272148323,0,False,False,False,True,True,False,False
5331-RGMTT,1,-1.0320478447910544,1,1,0,0.8791819107145575,1,2,0,0,2,0,2,2,1,1.1385447459292597,1.3290329253742668,0,True,False,False,False,True,False,False
4759-PXTAN,0,-0.8924939557715426,0,1,0,1.082901717096109,1,2,0,2,0,2,2,2,1,0.5086383440758576,1.0632174776513303,0,False,False,True,False,False,True,False
7054-DMVAS,1,-0.7529400667520307,0,0,0,0.8791819107145575,1,0,2,2,0,0,2,0,1,0.016679782206182287,0.5424839125934351,0,False,False,False,True,False,False,False
3428-MMGUB,1,-0.6133861777325188,0,0,0,1.1236456783724194,1,2,0,0,2,0,2,0,1,0.8227605339183194,1.3005763338752967,0,True,False,False,True,False,True,False
6549-BTYPG,0,-0.473832288713007,0,1,0,1.1236456783724194,0,1,0,2,2,2,2,2,0,-0.1329022129568947,0.582433437558268,0,False,False,False,True,True,False,False
7823-JSOAG,1,-0.3342783996934951,0,0,0,-1.1987601143772668,1,2,0,0,0,0,0,0,0,0.3224918612062509,-0.9114273192713797,0,True,False,False,False,False,True,False
3705-RHRFR,0,-0.19472451067398325,0,1,0,1.4903413298592119,1,2,2,0,0,0,2,2,0,1.1418687902662172,2.025954704619971,0,True,False,False,True,False,False,False
9374-YOLBJ,0,-0.055170621654471404,0,1,1,-1.2802480369298874,1,0,1,1,1,1,1,1,0,-1.5140426349626388,-0.998870674854261,0,False,True,False,False,False,True,False
9074-KGVOX,1,0.08438326736504045,0,1,1,0.7162060656093164,0,0,2,0,0,0,2,0,1,-0.8425856788972709,-0.11556925097693148,0,False,False,False,False,True,False,False
6128-DAFVY,0,0.2239371563845523,0,0,0,0.9606698332671781,0,0,0,0,0,0,2,2,1,-0.6630872847015785,0.12426025505159669,0,False,False,False,False,True,False,False
9933-QRGTX,0,0.3634910454040642,0,1,0,1.1236456783724194,1,0,2,0,0,2,2,2,1,1.0770499256955504,1.4684702237192195,0,True,False,False,True,False,True,False
4476-OSWTN,1,0.503044934423576,1,1,0,1.4903413298592119,1,2,2,0,2,2,2,2,1,1.5208098446793454,2.350117194602423,0,True,False,True,False,False,False,True
